name,price,speed,modules,color,first_word_latency,cas_latency
TEAMGROUP T-Force Delta RGB 64 GB,174.99,"55,600","2,32",Black / Silver,12.857,36
Kingston HyperX Fury RGB 32 GB,,"43,466","2,16",Black,9.233,16
Kingston HyperX Fury 8 GB,48.99,"31,866","1,8",Black / Silver,10.718,10
TEAMGROUP T-Force Vulcan 16 GB,91.31,"55,200","1,16",Black,15.385,40
Kingston HyperX Fury 4 GB,,"31,600","1,4",Blue / Silver,12.5,10
ADATA XPG Z1 16 GB,,"42,400","2,8",Red / Black,13.333,16
Crucial Ballistix Sport LT 16 GB,,"43,000","2,8",Silver / Black,10,15
Crucial Ballistix 16 GB,,"42,666","2,8",Black,12.003,16
TEAMGROUP T-Force Zeus 16 GB,,"43,200","2,8",Red,12.5,20
OLOy Blade RGB 16 GB,,"43,200","2,8",Black,10,16
Addlink Spider X4 16 GB,,"43,200","2,8",Black,10,16
Apacer Panther RGB 32 GB,,"56,000","2,16",Silver / Black,13.333,40
G.Skill Trident Z RGB 64 GB,224.99,"43,200","2,32",,8.75,14
Silicon Power XPOWER Zenith RGB Gaming 64 GB,184.99,"56,000","2,32",Black,10,30
Patriot Viper 3 16 GB,34.99,"31,600","2,8",Black / Silver,12.5,10
G.Skill Ripjaws 8 GB,30.25,"31,600","2,4",Black / Red,11.25,9
Corsair Vengeance LPX 128 GB,284.99,"42,666","4,32",Black / Yellow,12.003,16
Corsair Vengeance LPX 64 GB,144.99,"42,133","4,16",Red / Black,12.189,13
OLOy MD4U323216DJDA 64 GB,124.99,"43,200","2,32",Black,10,16
Corsair Dominator Platinum RGB 32 GB,149.99,"44,000","2,16",Black,9,18
Mushkin Silverline 8 GB,189.99,"2,800","2,4",Gray / Silver,15,6
Kingston FURY Beast RGB 16 GB,55.99,"43,200","1,16",Black,10,16
G.Skill Trident Z 32 GB,199,"43,200","2,16",Red / Silver,9.375,15
Patriot Viper Venom RGB 32 GB,112.99,"56,200","2,16",Black / White,12.903,40
Kingston Fury Renegade RGB 256 GB,758.08,"43,200","8,32",Black / Silver,10,16
Kingston ValueRAM 16 GB,42.79,"43,200","1,16",,13.75,22
Corsair Vengeance 8 GB,,"31,600","2,4",Black / Red,11.25,9
G.Skill Ripjaws V 16 GB,,"43,000","2,8",Black,10,15
Kingston HyperX Fury RGB 16 GB,,"42,666","2,8",Black,12.003,16
Crucial Ballistix 16 GB,,"43,000","2,8",Black,10,15
G.Skill TridentZ RGB 64 GB,,"43,600","4,16",Black,7.778,14
Acer Predator Hermes RGB 32 GB,,"56,800","2,16",Black,9.412,32
G.Skill Trident Z5 RGB 32 GB,112.99,"56,000","2,16",White / Black,10,30
G.Skill Trident Z 16 GB,,"43,200","2,8",Silver / White,8.75,14
Corsair Vengeance RGB 32 GB,127.99,"56,000","2,16",White / Silver,12,36
TEAMGROUP Xtreem ARGB 32 GB,239.99,"58,000","2,16",Black,9.5,38
Corsair Vengeance LPX 32 GB,67.98,"42,666","1,32",Black / Yellow,12.003,16
Kingston Server Premier 8 GB,28.4,"42,666","1,8",,14.254,19
G.Skill Trident Z RGB 64 GB,516.85,"43,200","4,16",Black,10,16
TEAMGROUP T-Force Vulcan Z 8 GB,25.76,"43,200","1,8",Gray,10,16
Crucial CT8G4DFS832A 8 GB,22,"43,200","1,8",Green / Black,13.75,22
Silicon Power SP004GBLFU266X02 4 GB,,"42,666","1,4",,14.254,19
Kingston FURY Beast RGB 16 GB,70.67,"55,200","1,16",Black,13.846,36
Kingston FURY Renegade 16 GB,162.38,"58,000","1,16",Silver / White,9.5,38
Corsair Vengeance RGB Pro 16 GB,86.2,"43,200","1,16",Black,10,16
Crucial CT51264BD160B 4 GB,11.9,"31,600","1,4",Green,13.75,11
Corsair CORSAIR Vengeance LPX 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK64GX4M4D3200C16 64 GB,,"43,200","4,16",Black / Yellow,10,16
Corsair Vengeance RGB Pro 128 GB,,"44,000","4,32",Black,9,18
TEAMGROUP Elite 16 GB,30.99,"43,200","1,16",Black,13.75,22
Kingston FURY Renegade Pro 128 GB,899.99,"56,800","4,32",Black,10,34
Crucial CT2K8G56C46S5 16 GB,,"55,600","2,8",Black,16.429,46
Corsair Vengeance RGB Pro SL 64 GB,194.99,"43,600","4,16",Black,10,18
Klevv BOLT V 32 GB,113.99,"56,800","2,16",Black,10,34
Crucial CT32G4DFD8266 32 GB,73.37,"42,666","1,32",Green / Black,14.254,19
G.Skill Trident Z RGB 64 GB,129.99,"42,666","2,32",Black,13.503,18
TEAMGROUP T-Force Vulcan Z 32 GB,,"44,000","2,16",Gray,9,18
Patriot Viper Xtreme 5 RGB 32 GB,194.99,"58,000","2,16",Black,9.5,38
G.Skill Trident Z5 32 GB,107.99,"55,600","2,16",Silver / Black,12.857,36
Kingston Fury Renegade RGB 32 GB,184.99,"56,800","2,16",Silver / Black,10.588,36
Kingston FURY Renegade 16 GB,92.07,"56,400","1,16",White / Silver,10,32
PNY Performance 16 GB,187.99,"54,800","1,16",Black,16.667,40
TEAMGROUP T-Force Vulcan Z 16 GB,,"43,600","2,8",Gray,7.778,14
G.Skill Trident Z5 RGB 64 GB,,"55,600","2,32",Black,10,28
ADATA XPG GAMMIX D45 8 GB,,"43,200","1,8",Black,10,16
Crucial CT2K48G56C46S5 96 GB,287.98,"55,600","2,48",Black,16.429,46
Crucial CT2K16G3ERSLD4160B 32 GB,57.99,"31,600","2,16",Green,13.75,11
Silicon Power XPOWER Turbine 32 GB,57.99,"43,200","2,16",Blue,10,16
Corsair Vengeance 32 GB,144.99,"56,400","2,16",Black,10,32
Samsung M393A4K40CB2-CTD 32 GB,47.46,"42,666","1,32",Green / Black,14.254,19
G.Skill Ripjaws V 128 GB,409.96,"43,600","4,32",Red,8.889,16
G.Skill Trident Z5 RGB 32 GB,124.99,"56,600","2,16",Black,10.303,34
G.Skill Aegis 32 GB,62.99,"42,400","2,16",Red / Black,14.167,17
G.Skill Trident Z RGB 16 GB,52.99,"42,400","2,8",Black,12.5,15
G.Skill Trident Z RGB 16 GB,,"43,200","2,8",Black,8.75,14
G.Skill Value 16 GB,32.22,"31,600","2,8",Black,13.75,11
Crucial CT2K8G4DFRA266 16 GB,38.99,"42,666","2,8",Green,14.254,19
Kingston Fury Renegade RGB 16 GB,117.53,"44,600","2,8",Black / Silver,8.261,19
Kingston FURY Beast RGB 8 GB,47.08,"55,600","1,8",Black,14.286,40
Kingston FURY Renegade 32 GB,247.55,"57,200","2,16",Silver / Black,10.556,38
Kingston FURY Beast RGB 8 GB,39,"43,600","1,8",Black / Silver,9.444,17
GeIL EVO V RGB 32 GB,289.99,"58,000","2,16",White,9.5,38
G.Skill Aegis 8 GB,20.99,"42,666","1,8",Red / Black,14.254,19
Thermaltake TOUGHRAM Z-ONE RGB 16 GB,,"43,200","2,8",Black,10,16
Timetec PINNACLE Konduit 16 GB,30.99,"43,200","1,16",Black,10,16
Kingston ValueRAM 2 GB,16.48,"2,800","1,2",Green,15,6
Corsair Vengeance LPX 64 GB,,"43,200","4,16",Black / Yellow,10,16
Patriot Signature Line 16 GB,28.99,"42,400","1,16",Green / Black,14.167,17
Gigabyte GP-GR26C16S8K2HU416 16 GB,,"42,666","2,8",Black / White,12.003,16
G.Skill Trident Z RGB 16 GB,,"45,066","2,8",Black,7.896,20
HP V6 16 GB,,"43,200","2,8",Black,10,16
OLOy Blade RGB 16 GB,,"55,600","2,8",Platinum,12.857,36
ADATA XPG Lancer Blade RGB 64 GB,,"56,000","2,32",Black,10,30
Crucial CT32G4RFD424A 32 GB,44.99,"42,400","1,32",,14.167,17
Kingston FURY Beast RGB 64 GB,229.99,"55,600","2,32",Black,12.857,36
G.Skill Trident Z Neo 128 GB,299.99,"43,600","4,32",Silver / Black,10,18
Klevv CRAS XR5 RGB 32 GB,119.99,"57,000","2,16",White / Black,10.286,36
G.Skill Sniper X 16 GB,40.99,"43,200","2,8",Black / Camo,10,16
Corsair Vengeance LPX 32 GB,81.99,"43,600","2,16",Red,10,18
G.Skill Trident Z 32 GB,135,"43,200","2,16",Black / White,10,16
Kingston FURY Renegade 32 GB,217.87,"56,800","2,16",Silver / Black,10.588,36
Kingston Fury Renegade RGB 48 GB,289.99,"57,200","2,24",Silver / Black,10.556,38
Corsair Vengeance RGB RT 16 GB,64.98,"43,600","2,8",White / Black,10,18
Thermaltake TOUGHRAM Z-ONE RGB 16 GB,139.98,"43,600","2,8",Black,10,18
GOODRAM IRDM PRO 16 GB,,"43,600","1,16",Black,10,18
Thermaltake TOUGHRAM XG RGB D5 32 GB,,"55,600","2,16",Blue / White,12.857,36
Corsair Vengeance Pro 32 GB,,"32,800","4,8",Black / Red,8.571,12
Micron MT8JTF51264AZ-1G6E1 4 GB,13.99,"31,600","1,4",Black / Green,13.75,11
G.Skill Trident Z RGB 16 GB,,"43,000","2,8",Black,10,15
G.Skill Trident Z Royal 64 GB,,"44,600","2,32",Silver,8.696,20
TEAMGROUP T-Force Delta RGB 8 GB,,"43,200","1,8",White,10,16
ADATA XPG SPECTRIX D50 32 GB,,"43,600","2,16",Black,10,18
G.Skill Ripjaws V 32 GB,189.99,"44,000","4,8",Black,7.5,15
G.Skill Trident Z5 RGB 64 GB,209.99,"56,000","2,32",White / Black,10.667,32
Patriot Viper 4 Blackout 16 GB,35.99,"43,000","2,8",Black,10.667,16
V-Color TRA548G70D834Q 192 GB,1899.99,"57,000","4,48",White,9.714,34
G.Skill Trident Z5 Neo RGB 32 GB,115.99,"55,600","2,16",Black,10.714,30
GeIL Orion RGB AMD Edition 16 GB,42.99,"43,600","2,8",Red,10,18
Corsair Vengeance LPX 16 GB,230,"43,000","2,8",Red,10,15
G.Skill Trident Z5 RGB 64 GB,204.99,"55,600","2,32",Black,12.857,36
Kingston FURY Beast 32 GB,117.99,"55,600","1,32",Black / Silver,12.857,36
Corsair Vengeance LPX 8 GB,34.99,"42,666","2,4",Red,11.253,15
Corsair Vengeance RGB Pro SL 64 GB,147.99,"43,200","2,32",Black,10,16
G.Skill NT 8 GB,97.33,"42,133","1,8",Black,14.065,15
PNY XLR8 Gaming EPIC-X RGB 32 GB,72.98,"43,600","2,16",Black,10,18
Crucial Classic 64 GB,213.99,"55,600","2,32",Black,16.429,46
Corsair Vengeance LED 16 GB,,"43,000","2,8",Black / Red,10,15
G.Skill Value 16 GB,,"42,666","2,8",Black,14.254,19
Kingston FURY Beast RGB 16 GB,70.62,"55,200","1,16",Black,15.385,40
Timetec PINNACLE Konduit 32 GB,58.99,"43,200","2,16",Black,10,16
Timetec PINNACLE Konduit RGB 32 GB,80.55,"43,200","2,16",White,10,16
Patriot PSD34G160081 4 GB,14.98,"31,600","1,4",Green,13.75,11
G.Skill Trident Z Royal Elite 16 GB,,"45,333","2,8",Silver,8.251,22
HP V10 RGB 32 GB,,"43,200","2,16",Silver / Black,8.75,14
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,,"56,000","2,16",Black,12.667,38
Corsair Dominator Platinum RGB 32 GB,287.92,"44,000","2,16",Black,8,16
Kingston FURY Impact 16 GB,84.83,"56,400","1,16",Black,11.875,38
G.Skill Trident Z5 RGB 32 GB,113.99,"55,200","2,16",White / Black,13.846,36
Timetec PINNACLE Konduit 16 GB,39.99,"43,200","2,8",Black,10,16
G.Skill Ares 32 GB,107.67,"32,400","4,8",,9.167,11
TEAMGROUP T-Force Delta RGB 48 GB,359.99,"56,800","2,24",Black,10.588,36
G.Skill Trident Z Royal 64 GB,1713.33,"43,200","4,16",Silver,10,16
Corsair Dominator Platinum RGB 32 GB,144.99,"55,200","2,16",Gray / Black,15.385,40
Corsair Vengeance RGB RS 16 GB,49.99,"43,200","1,16",Black / Gray,10,16
Kingston ValueRAM 16 GB,,"42,666","2,8",Green,14.254,19
G.Skill Trident Z RGB 64 GB,,"43,600","4,16",Black,8.889,16
Kingston FURY 64 GB,237.02,"55,600","2,32",White,14.286,40
Acer Predator Hermes RGB 32 GB,,"56,800","2,16",White,9.412,32
Kingston Fury Renegade RGB 16 GB,193.29,"44,266","2,8",Black / Silver,8.908,19
Kingston HyperX Fury 16 GB,,"31,600","2,8",Black / Silver,12.5,10
Mushkin Proline 8 GB,22.74,"31,600","1,8",Black / Green,13.75,11
Kingston KVR1333D3N9HK4/32G 32 GB,,"31,333","4,8",Green,13.503,9
SK Hynix HMA451U6AFR8N-TF 4 GB,,"42,133","1,4",,14.065,15
G.Skill Value 8 GB,43.44,"42,400","1,8",Black,14.167,17
Kingston HyperX Fury RGB 32 GB,,"42,666","2,16",Black,12.003,16
ADATA XPG Z1 16 GB,,"43,200","2,8",Black,10,16
Silicon Power GAMING 32 GB,,"43,200","2,16",Red / Black,10,16
Kingston FURY Renegade 128 GB,379.99,"43,200","4,32",Black,10,16
Lexar Ares RGB 32 GB,,"43,866","2,16",Black,9.312,18
Corsair Dominator Platinum RGB 32 GB,159.99,"43,200","4,8",Black,10,16
Kingston Server Premier 16 GB,49.48,"42,666","1,16",,14.254,19
Patriot Signature Line 16 GB,29.99,"43,200","1,16",,13.75,22
G.Skill Trident Z Royal 32 GB,,"44,000","2,16",White,8,16
G.Skill NS 4 GB,16.63,"31,333","2,2",Green,13.503,9
PNY XLR8 Gaming EPIC-X RGB 16 GB,,"43,200","2,8",White,10,16
G.Skill Sniper 8 GB,31.98,"31,600","2,4",Black / Red,11.25,9
Crucial CT3KIT51264BA160B 12 GB,37.2,"31,600","3,4",Black / Green,13.75,11
Corsair Dominator Platinum RGB 128 GB,404.99,"43,200","4,32",Black,10,16
Timetec PINNACLE Konduit RGB 8 GB,26.99,"43,200","1,8",White,10,16
Crucial Ballistix Sport 8 GB,59.99,"31,600","1,8",Black / Silver,11.25,9
G.Skill Trident Z Royal 16 GB,78.98,"43,200","2,8",Gold,10,16
ADATA XPG LANCER RGB 16 GB,,"55,600","1,16",Black,12.857,36
Crucial Ballistix Sport 8 GB,,"31,600","2,4",Black / Silver,11.25,9
Crucial Ballistix Sport LT 8 GB,,"42,666","2,4",White / Silver,12.003,16
ADATA XPG GAMMIX D10 16 GB,,"42,666","2,8",Black / White,12.003,16
Kingston HyperX Predator 16 GB,,"43,000","2,8",Black,10,15
Corsair Vengeance LPX 16 GB,,"45,000","2,8",Black / Yellow,7.2,18
Antec Katana RGB 16 GB,,"43,600","2,8",Black,10,18
G.Skill Trident Z Royal 256 GB,,"43,200","8,32",Gold,8.75,14
Corsair Vengeance LPX 16 GB,,"45,133","2,8",Black,7.793,20
Timetec PINNACLE Konduit 8 GB,21.99,"43,200","1,8",White,10,16
Kingston FURY Beast 32 GB,,"56,000","2,16",Black,13.333,40
G.Skill Trident Z 32 GB,113.99,"43,600","2,16",Black / White,9.444,17
Corsair Vengeance RGB Pro 16 GB,64.98,"43,600","2,8",Black,10,18
G.Skill Trident Z Royal 128 GB,339.99,"43,600","4,32",Silver,10,18
Crucial CT16G4DFD832A 16 GB,34.99,"43,200","1,16",Green / Black,13.75,22
G.Skill Ripjaws S5 32 GB,103.99,"55,600","2,16",White,12.857,36
Patriot Viper Elite II 32 GB,62.99,"43,600","2,16",Red / Black,11.111,20
Crucial CT2K32G52C42U5 64 GB,179.99,"55,200","2,32",Black,16.154,42
Crucial CT2K4G4DFS8266 8 GB,34.97,"42,666","2,4",Green,14.254,19
TEAMGROUP Dark Pro 16 GB,,"43,200","2,8",Black,8.75,14
G.Skill Ripjaws V 32 GB,62.99,"42,666","1,32",Black,13.503,18
Corsair XMS3 8 GB,64.29,"31,333","2,4",Black / Silver,13.503,9
Corsair Vengeance RGB RS 32 GB,183,"43,600","4,8",Black,10,18
TEAMGROUP T-Force Delta RGB 64 GB,,"55,200","2,32",Black / Silver,15.385,40
Mushkin Enhanced Redline Stiletto 32 GB,69.99,"43,200","2,16",Black,10,16
TEAMGROUP Xtreem ARGB 48 GB,,"58,200","2,24",Black,9.268,38
Corsair Vengeance LPX 8 GB,44.98,"42,400","2,4",Black / Yellow,12.5,15
Kingston FURY Renegade 16 GB,69.75,"43,200","2,8",Black,10,16
Corsair Vengeance RGB 32 GB,,"55,600","2,16",Black,14.286,40
G.Skill F4-3600C17Q2-128GTZKK 128 GB,516.74,"43,600","8,16",Black,9.444,17
Corsair Dominator Platinum 32 GB,,"42,666","4,8",Black / Silver,11.253,15
Kingston HyperX Fury 8 GB,,"42,133","1,8",Black / White,13.127,14
Samsung Samsung DDR4 2133MHz CL15 16GB RegECC 2Rx4 M393A2G40EB1-CPB 1.2V single pack 16 GB,,"42,133","1,16",Green / Blue,14.065,15
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 16 GB,,"43,200","2,8",Black / Gold,10,16
ADATA XPG Lancer Blade RGB 32 GB,,"56,000","1,32",Black,10,30
G.Skill Ripjaws V 16 GB,84.99,"44,000","2,8",Black,8,16
TEAMGROUP T-Force Vulcan 32 GB,104.99,"56,400","2,16",Red,10,32
Mushkin Redline Lumina 32 GB,84.99,"43,600","2,16",Black,8.889,16
Corsair Vengeance 32 GB,127.91,"56,000","2,16",White / Gray,12,36
Corsair Vengeance LPX 64 GB,139.99,"43,000","2,32",Black / Yellow,10.667,16
TEAMGROUP Dark Pro 8PACK Edition 32 GB,,"43,600","2,16",Black,8.889,16
TEAMGROUP T-Force Xtreem ARGB 64 GB,139.99,"43,600","2,32",Black,10,18
Corsair Vengeance LPX 8 GB,43.41,"43,000","2,4",Black / Yellow,10.667,16
Kingston ValueRAM 64 GB,,"55,600","2,32",Green / Black,16.429,46
Corsair Vengeance 4 GB,34.98,"31,600","1,4",Black / Silver,11.25,9
Corsair Vengeance 8 GB,49.99,"31,600","2,4",Black / Yellow,11.25,9
V-Color TRA524G72S836O 192 GB,2119.98,"57,200","8,24",Black,10,36
Kingston ValueRAM 16 GB,43.87,"42,666","1,16",Green,14.254,19
Crucial Ballistix 32 GB,,"43,600","2,16",Black,8.889,16
Corsair Mac Memory 4 GB,9.99,"31,333","1,4",Black / Green,13.503,9
Corsair Vengeance RGB 48 GB,,"56,000","2,24",Black,12,36
ADATA XPG LANCER RGB 16 GB,,"56,000","1,16",White,10,30
G.Skill F2-6400CL6Q-16GBMQ 16 GB,,"2,800","4,4",Orange / White,15,6
Kingston HyperX Predator 32 GB,,"43,200","2,16",Black / Silver,10,16
Apacer AU 16 GB,,"43,200","1,16",Black,13.75,22
Corsair Vengeance RGB RT 256 GB,630.23,"43,200","8,32",Black,10,16
Corsair Vengeance RGB Pro 32 GB,,"43,600","2,16",Black,7.778,14
OLOy Blade 32 GB,,"56,000","2,16",Black,10.667,32
Netac Shadow II 16 GB,,"43,600","2,8",Black,10,18
Patriot Viper Elite 5 RGB 32 GB,119.99,"56,600","2,16",White,10.909,36
TEAMGROUP Elite 8 GB,16.99,"43,200","1,8",Black,13.75,22
Patriot Viper Elite II 32 GB,62.99,"42,666","2,16",Red / Black,12.003,16
G.Skill Ripjaws V 16 GB,118.35,"43,600","2,8",Black,8.889,16
Kingston Server Premier 32 GB,82.19,"43,200","1,32",,13.75,22
Mushkin Essentials 64 GB,112.99,"43,200","2,32",Green / Black,13.75,22
G.Skill Trident Z RGB 16 GB,59.99,"43,200","2,8",Black,10,16
Kingston ValueRAM 16 GB,64.86,"54,800","2,8",,16.667,40
Crucial CT16G4WFD8213 16 GB,64.97,"42,133","1,16",Green,14.065,15
Patriot Viper Steel 16 GB,31.99,"43,000","1,16",Silver / Black,10.667,16
Patriot Viper Steel 16 GB,37.99,"43,000","2,8",Silver / Black,10.667,16
TEAMGROUP Elite Plus 64 GB,159.99,"55,200","2,32",Black,16.154,42
Kingston FURY Beast RGB 16 GB,69.61,"54,800","1,16",Black,15.833,38
G.Skill Trident Z5 RGB 48 GB,159.99,"56,000","2,24",Black,13.333,40
Silicon Power SU016GBLFU266BD2J6 16 GB,,"42,666","2,8",Gray,14.254,19
G.Skill Ripjaws S5 64 GB,199.99,"55,600","2,32",White,12.857,36
Kingston FURY Beast 32 GB,105.99,"54,800","1,32",Black,15.833,38
Kingston FURY 64 GB,237.06,"55,200","2,32",White,15.385,40
Mushkin 971307B 1 GB,,333,"1,1",Black / Green,18.018,3
Corsair Vengeance LPX 8 GB,,"42,133","2,4",Black / Yellow,14.065,15
GeIL Dragon RAM 8 GB,,"43,333","2,4",White / Gold,9.601,16
Crucial Ballistix 32 GB,,"43,200","2,16",White,10,16
ADATA XPG SPECTRIX D60G 16 GB,,"43,600","2,8",White,10,18
Lexar THOR OC 32 GB,,"55,600","2,16",Black / Gold,12.857,36
Corsair Vengeance 64 GB,129.99,"43,200","2,32",Black,13.75,22
HP 647901-B21 16 GB,28,"31,333","1,16",Black / Green,13.503,9
Silicon Power SP032GBSVU560F22 32 GB,85.99,"55,600","2,16",Black,16.429,46
G.Skill Trident Z 16 GB,49.99,"43,200","2,8",Silver / Black,10,16
Corsair Vengeance RGB 48 GB,199.99,"57,000","2,24",Black,10.286,36
G.Skill Trident Z5 RGB 32 GB,136.04,"56,000","2,16",Silver / Black,13.333,40
Lexar Hades OC 16 GB,,"43,600","2,8",Gray / Black,10,18
Kingston FURY Renegade 16 GB,70.93,"57,200","1,16",Silver / White,10.556,38
Corsair Vengeance 16 GB,65,"54,800","2,8",Black / White,16.667,40
V-Color TRA564G56D436O 512 GB,3199.99,"55,600","8,64",Black,12.857,36
G.Skill Trident Z Neo 32 GB,,"43,600","4,8",Silver / Black,8.889,16
TEAMGROUP T-Force Vulcan Z 16 GB,,"44,000","2,8",Gray,9,18
Kingston FURY Renegade 32 GB,304.41,"44,600","2,16",Black,8.261,19
Kingston Server Premier 8 GB,33.71,"43,200","1,8",,13.75,22
GeIL EVO V RGB 32 GB,288.99,"58,000","2,16",Black,9.5,38
Corsair Vengeance LPX 64 GB,129.99,"42,400","2,32",Black / Yellow,13.333,16
Timetec 75TT24NU2R8-8G 16 GB,,"42,400","1,16",Black,14.167,17
Crucial Ballistix MAX RGB 16 GB,299,"44,000","2,8",Black,9,18
G.Skill Ripjaws V 64 GB,3108.5,"43,200","4,16",Red,8.75,14
G.Skill Trident Z Royal 128 GB,899,"43,200","8,16",Silver,10,16
Crucial Ballistix RGB 32 GB,,"43,600","2,16",White,8.889,16
Crucial CT12864AA667 1 GB,19.5,"2,667","1,1",Green,14.993,5
TEAMGROUP Elite Plus 8 GB,,"42,400","1,8",Black / Gold,13.333,16
Kingston KVR16LE11S8/4KF 4 GB,32.58,"31,600","1,4",Green,13.75,11
Kingston HyperX Fury 4 GB,,"42,400","1,4",Black / White,12.5,15
EVGA SuperSC 16 GB,,"42,400","2,8",Black,12.5,15
OLOy WarHawk RGB 32 GB,,"43,600","2,16",White,10,18
Gigabyte AORUS RGB 16 GB,,"44,400","2,8",Black,9.091,20
ADATA XPG SPECTRIX D50 16 GB,,"43,200","1,16",Black,10,16
ADATA AD3U1600W4G11-B 4 GB,,"31,600","1,4",Green / Black,13.75,11
Crucial Ballistix 16 GB,,"43,600","1,16",Black,8.889,16
OLOy B-21 Raider 16 GB,,"43,200","2,8",Gold / Black,10,16
G.Skill Ripjaws 32 GB,119.99,"55,600","2,16",Black / White,14.286,40
Corsair Vengeance RGB RT 32 GB,95.99,"43,200","2,16",Black,10,16
G.Skill Ripjaws V 32 GB,104.46,"44,000","4,8",Red,9,18
Corsair Dominator Platinum RGB 32 GB,163.05,"56,000","2,16",Black,12,36
Crucial CT8G48C40S5 8 GB,24.99,"54,800","1,8",Black,16.667,40
TEAMGROUP T-Force Dark Pro 8Pack Ripped Edition 16 GB,,"43,600","2,8",Black / Silver,7.778,14
Corsair Vengeance RGB 64 GB,214.99,"55,600","2,32",Gray,12.857,36
G.Skill Trident Z 32 GB,238,"43,200","2,16",Silver / White,8.75,14
Corsair Vengeance RGB RT 64 GB,169.99,"43,600","2,32",Black,10,18
TEAMGROUP Elite Plus 16 GB,59.99,"56,000","1,16",Silver,13.333,40
Patriot Signature Line 8 GB,17.48,"42,400","1,8",Green / Black,14.167,17
G.Skill Ripjaws S5 32 GB,,"55,200","2,16",Black,10.769,28
Kingston FURY Renegade Pro 128 GB,674.59,"56,000","4,32",Black,10.667,32
G.Skill Ares 8 GB,32.65,"32,400","2,4",Black / Blue,9.167,11
G.Skill Ripjaws X 32 GB,277.98,"32,400","4,8",,9.167,11
Kingston FURY Beast RGB 32 GB,94.99,"43,200","2,16",Black,10,16
GOODRAM IRDM 32 GB,,"55,600","2,16",Black,10.714,30
Crucial Ballistix Sport 4 GB,29.01,"31,600","1,4",Black / Silver,11.25,9
Gigabyte AORUS RGB 16 GB,127.4,"43,333","2,8",Gray,10.801,18
Corsair Dominator Platinum RGB 64 GB,314.99,"55,600","4,16",Black,12.857,36
ADATA XPG LANCER RGB 16 GB,,"57,200","1,16",Black,9.444,34
G.Skill Ripjaws 16 GB,59.21,"42,400","4,4",Red,12.5,15
G.Skill Aegis 16 GB,38.24,"42,400","1,16",Black / Red,12.5,15
Kingston HyperX Fury 16 GB,,"43,200","2,8",Black / Silver,11.25,18
Kingston FURY Renegade 8 GB,,"43,600","1,8",Black,8.889,16
Kingston Fury Renegade RGB 32 GB,136.34,"56,000","1,32",Silver / Black,10.667,32
Kingston Fury Renegade RGB 32 GB,185.53,"56,400","1,32",Silver / White,10,32
Corsair Dominator Platinum 16 GB,,"43,000","2,8",Black / Silver,10,15
G.Skill Ripjaws V 16 GB,,"42,400","2,8",Silver,12.5,15
Crucial Ballistix Sport LT 16 GB,,"42,400","1,16",Red,13.333,16
TEAMGROUP T-Force Delta RGB 16 GB,,"43,000","2,8",White,10.667,16
Corsair Vengeance LPX 16 GB,,"43,000","2,8",Black / Yellow,10.667,16
Crucial Ballistix 16 GB,,"43,200","2,8",Red,10,16
G.Skill Trident Z RGB 256 GB,989,"42,666","8,32",Black,13.503,18
G.Skill Trident Z5 RGB 32 GB,117.99,"56,000","2,16",White / Black,10.667,32
ADATA XPG LANCER RGB 32 GB,141.99,"56,400","2,16",Black,10,32
G.Skill Trident Z Royal 32 GB,138.93,"43,600","2,16",Silver,8.889,16
Kingston FURY Renegade 32 GB,145.99,"56,400","2,16",Silver / White,10,32
Kingston FURY Impact 64 GB,214.99,"55,600","2,32",Black,14.286,40
G.Skill Ripjaws V 32 GB,69.99,"43,200","2,16",Red,10,16
Patriot Viper Venom RGB 32 GB,144.99,"57,400","2,16",Black / White,10.811,40
Kingston FURY 32 GB,120.1,"55,200","1,32",White,15.385,40
Kingston FURY Renegade 64 GB,340.42,"56,400","2,32",Silver / White,10,32
G.Skill Trident Z RGB 16 GB,1371.43,"43,866","2,8",Black,9.312,18
Corsair Vengeance RGB Pro 32 GB,139.99,"43,600","4,8",Black,10,18
G.Skill Ripjaws V 32 GB,,"44,400","2,16",Black,7.727,17
Corsair Dominator Platinum RGB 64 GB,234.99,"43,200","4,16",White,10,16
Kingston KVR16R11D4K4/64 64 GB,114.34,"31,600","4,16",Green,13.75,11
